"id","decision","t_decides","p_button","trial","trustee","block","pchoice_onset","pchoice_offset","pchoice_rt","dchoice_onset","dchoice_offset","iti_onset","outcome_onset","outcome_offset","first_fixation","pchoice_duration","dchoice_duration","outcome_duration","trustee_dummy","noresponse","comp","trial_cwc","trial_cnc","model","Qshare","pshare_pred","R2","alpha_transformed","beta_transformed","kappaS_transformed","kappaT_bad_transformed","kappaT_good_transformed","kappaT_computer_transformed","PE_mult_z","V_mult_z","p_decides","reward","run"
221595,1,"share",7,35,"bad",88,171.738,172.618,0.88,172.638,172.837,174.14,172.939,174.038,72.501,0.88,0.199,1.099,-1,0,0,35,35,"policy",-0.485787023,0.237173197,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,2.264121944,-1.54923627,1,1.5,NA
221595,-1,"share",7,36,"bad",88,176.142,177.137,0.994,177.16,177.359,178.661,177.46,178.559,72.501,0.995,0.199,1.099,-1,0,0,36,36,"policy",-0.003414554,0.360912607,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.855897891,-0.195439852,0,1,NA
221595,-1,"share",2,37,"bad",88,180.863,181.506,0.642,181.531,181.73,183.032,181.831,182.93,72.501,0.643,0.199,1.099,-1,0,0,37,37,"policy",0.118871128,0.396492241,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.702622336,-0.533848244,0,1,NA
221595,-1,"share",7,38,"bad",88,185.401,186.396,0.995,186.419,186.618,187.92,186.719,187.818,72.501,0.995,0.199,1.099,-1,0,0,38,38,"policy",0.211452091,0.424200605,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.586579327,-0.790053011,0,1,NA
221595,-1,"share",7,39,"bad",88,190.573,191.882,1.309,191.908,192.107,193.409,192.208,193.307,72.501,1.309,0.199,1.099,-1,0,0,39,39,"policy",0.281543982,0.445510066,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.498724614,-0.98402244,0,1,NA
221595,-1,"share",7,40,"bad",88,196.295,197.255,0.959,197.28,197.479,198.781,197.58,198.679,72.501,0.96,0.199,1.099,-1,0,0,40,40,"policy",0.334609677,0.461781911,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.432210908,-1.130874272,0,1,NA
221595,-1,"share",7,41,"bad",88,201.484,202.541,1.057,202.568,202.767,204.07,202.869,203.968,72.501,1.057,0.199,1.099,-1,0,0,41,41,"policy",0.374785052,0.474157423,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.381854212,-1.24205396,0,1,NA
221595,-1,"share",2,42,"bad",88,207.223,208.357,1.134,208.374,208.573,209.876,208.674,209.773,72.501,1.134,0.199,1.099,-1,0,0,42,42,"policy",0.405201327,0.483548758,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.343729787,-1.326226713,0,1,NA
221595,-1,"share",7,43,"bad",88,212.762,213.689,0.926,213.713,213.912,215.214,214.013,215.112,72.501,0.927,0.199,1.099,-1,0,0,43,43,"policy",0.428229109,0.490666917,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.31486626,-1.389952853,0,1,NA
221595,-1,"keep",2,44,"bad",88,217.266,217.922,0.655,217.934,218.133,219.435,218.234,219.333,72.501,0.656,0.199,1.099,-1,0,0,44,44,"policy",0.445663154,0.496058661,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.587118844,-1.438199118,0,1,NA
221595,-1,"share",7,45,"bad",88,221.754,222.806,1.052,222.822,223.021,224.323,223.122,224.221,72.501,1.052,0.199,1.099,-1,0,0,45,45,"policy",0.094493519,0.389297853,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.733177766,-0.466386646,0,1,NA
221595,-1,"share",7,46,"bad",88,226.726,227.712,0.986,227.727,227.926,229.262,228.027,229.126,72.501,0.986,0.199,1.099,-1,0,0,46,46,"policy",0.192996108,0.418632832,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.609712461,-0.738978677,0,1,NA
221595,-1,"share",2,47,"bad",88,231.414,232.462,1.047,232.481,232.68,233.983,232.782,233.881,72.501,1.048,0.199,1.099,-1,0,0,47,47,"policy",0.267571187,0.441243421,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.516238421,-0.9453547,0,1,NA
221595,-1,"share",7,48,"bad",88,237.136,238.221,1.085,238.237,238.436,251.751,238.538,239.637,72.501,1.085,0.199,1.099,-1,0,0,48,48,"policy",0.324031049,0.458530492,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.445470393,-1.101599409,0,1,NA
221595,-1,"share",7,49,"neutral",50,254.036,256.071,2.035,256.088,256.287,257.59,256.389,257.488,72.501,2.035,0.199,1.099,0,0,0,49,49,"policy",0.366776105,0.471687344,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.391892803,-1.219890327,0,1,NA
221595,-1,"keep",2,50,"neutral",50,259.091,260.826,1.735,260.843,261.042,262.345,261.143,262.242,72.501,1.735,0.199,1.099,0,0,0,50,50,"policy",0.399137853,0.52647064,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.528803011,-1.309446903,0,1,NA
221595,-1,"keep",2,51,"neutral",50,264.146,265.054,0.908,265.081,265.28,266.582,265.381,266.48,72.501,0.908,0.199,1.099,0,0,0,51,51,"policy",0.059269794,0.422008441,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.102804934,-0.368909952,0,1,NA
221595,-1,"share",7,52,"neutral",50,268.818,269.68,0.861,269.702,269.901,271.203,270.002,271.101,72.501,0.862,0.199,1.099,0,0,0,52,52,"policy",-0.198040068,0.346853024,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.099845778,0.343158828,0,1,NA
221595,-1,"keep",7,53,"neutral",50,273.289,274.301,1.012,274.323,274.522,275.825,274.623,275.722,72.501,1.012,0.199,1.099,0,0,0,53,53,"policy",-0.028477418,0.395774526,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.992820655,-0.12608191,0,1,NA
221595,-1,"share",7,54,"neutral",50,278.611,279.522,0.911,279.545,279.744,281.047,279.845,280.944,72.501,0.911,0.199,1.099,0,0,0,54,54,"policy",-0.264472387,0.328473538,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.183113503,0.527000906,0,1,NA
221595,-1,"keep",7,55,"neutral",50,283.849,284.89,1.04,284.917,285.116,286.419,285.217,286.316,72.501,1.041,0.199,1.099,0,0,0,55,55,"policy",-0.078772496,0.380993751,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.929779701,0.013102631,0,1,NA
221595,-1,"keep",2,56,"neutral",50,288.838,289.773,0.934,289.789,289.988,291.29,290.089,291.188,72.501,0.935,0.199,1.099,0,0,0,56,56,"policy",-0.302550162,0.318166552,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.649291868,0.632375783,0,1,NA
221595,-1,"share",7,57,"neutral",50,293.409,294.708,1.299,294.727,294.926,296.228,295.027,296.126,72.501,1.299,0.199,1.099,0,0,0,57,57,"policy",-0.471969439,0.274515632,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.443194857,1.101219752,0,1,NA
221595,-1,"keep",2,58,"neutral",50,299.131,300.529,1.398,300.549,300.748,302.051,300.85,301.949,72.501,1.398,0.199,1.099,0,0,0,58,58,"policy",-0.235865923,0.336327675,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.732875356,0.447836548,0,1,NA
221595,1,"share",7,59,"neutral",50,304.553,305.763,1.209,305.788,305.987,307.289,306.088,307.187,72.501,1.21,0.199,1.099,0,0,0,59,59,"policy",-0.421483634,0.287129652,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,2.183522666,-1.371285702,1,1.5,NA
221595,-1,"keep",2,60,"neutral",50,309.742,310.683,0.941,310.709,310.908,312.211,311.01,312.109,72.501,0.941,0.199,1.099,0,0,0,60,60,"policy",0.045268739,0.417788777,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.085255705,-0.330164005,0,1,NA
221595,-1,"share",2,61,"neutral",50,314.363,315.191,0.828,315.214,315.413,316.715,315.514,316.613,72.501,0.828,0.199,1.099,0,0,0,61,61,"policy",-0.208640092,0.343887801,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.113132081,0.3724929,0,1,NA
221595,-1,"share",7,62,"neutral",50,318.901,320.026,1.125,320.052,320.251,321.554,320.352,321.451,72.501,1.125,0.199,1.099,0,0,0,62,62,"policy",-0.036502564,0.393402504,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.897371128,-0.10387345,0,1,NA
221595,-1,"share",7,63,"neutral",50,323.622,324.481,0.858,324.507,324.706,326.008,324.807,325.906,72.501,0.859,0.199,1.099,0,0,0,63,63,"policy",0.09382061,0.432469045,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.734021205,-0.464524464,0,1,NA
221595,-1,"keep",2,64,"neutral",50,329.178,329.946,0.768,329.962,330.161,331.463,330.262,331.361,72.501,0.768,0.199,1.099,0,0,0,64,64,"policy",0.192486656,0.462643254,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.269781871,-0.737568843,0,1,NA
221595,-1,"share",2,65,"neutral",88,333.549,334.581,1.032,334.6,334.799,336.101,334.9,335.999,72.501,1.032,0.199,1.099,0,0,0,65,65,"policy",-0.097183246,0.375636258,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.973429625,0.064051786,0,1,NA
221595,-1,"keep",7,66,"neutral",88,338.721,339.742,1.02,339.755,339.954,341.257,340.055,341.154,72.501,1.021,0.199,1.099,0,0,0,66,66,"policy",0.047880023,0.418574877,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.088528746,-0.337390366,0,1,NA
221595,-1,"share",7,67,"neutral",88,343.425,344.163,0.737,344.176,344.375,345.678,344.476,345.575,72.501,0.738,0.199,1.099,0,0,0,67,67,"policy",-0.206663122,0.34443992,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.110654103,0.367021913,0,1,NA
221595,-1,"share",2,68,"neutral",88,349.148,350.044,0.896,350.065,350.264,351.567,350.366,351.465,72.501,0.896,0.199,1.099,0,0,0,68,68,"policy",-0.035005824,0.393844523,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.895495081,-0.108015466,0,1,NA
221595,-1,"share",2,69,"neutral",88,353.636,354.589,0.953,354.603,354.802,356.105,354.903,356.002,72.501,0.953,0.199,1.099,0,0,0,69,69,"policy",0.094953773,0.432813196,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.732600874,-0.467660333,0,1,NA
221595,-1,"share",7,70,"neutral",88,358.724,359.475,0.75,359.491,359.69,360.993,359.792,360.891,72.501,0.751,0.199,1.099,0,0,0,70,70,"policy",0.19334456,0.462907152,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.609275704,-0.73994297,0,1,NA
221595,-1,"share",7,71,"neutral",88,363.846,364.65,0.804,364.663,364.862,366.165,364.963,366.062,72.501,0.804,0.199,1.099,0,0,0,71,71,"policy",0.267834996,0.485884212,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.515907757,-0.946084754,0,1,NA
221595,-1,"share",7,72,"neutral",88,368.801,369.611,0.81,369.635,369.834,371.136,369.935,371.034,72.501,0.81,0.199,1.099,0,0,0,72,72,"policy",0.324230775,0.503324905,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.445220051,-1.102152124,0,1,NA
221595,-1,"share",2,73,"neutral",88,373.872,375.284,1.411,375.307,375.506,376.809,375.607,376.706,72.501,1.412,0.199,1.099,0,0,0,73,73,"policy",0.366927315,0.51652594,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.391703272,-1.22030878,0,1,NA
221595,-1,"share",7,74,"neutral",88,379.061,380.036,0.974,380.062,380.261,381.563,380.362,381.461,72.501,0.975,0.199,1.099,0,0,0,74,74,"policy",0.399252332,0.526505952,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.351186387,-1.309763709,0,1,NA
221595,-1,"share",7,75,"neutral",88,384.867,386.142,1.275,386.168,386.367,387.669,386.468,387.567,72.501,1.275,0.199,1.099,0,0,0,75,75,"policy",0.423725199,0.534048061,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.320511559,-1.377488919,0,1,NA
221595,-1,"keep",2,76,"neutral",88,389.671,390.877,1.206,390.906,391.105,392.407,391.206,392.305,72.501,1.206,0.199,1.099,0,0,0,76,76,"policy",0.442253301,0.539747949,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.582844859,-1.428762829,0,1,NA
221595,-1,"share",2,77,"neutral",88,394.977,396.013,1.035,396.028,396.227,397.529,396.328,397.427,72.501,1.036,0.199,1.099,0,0,0,77,77,"policy",0.091911961,0.431889519,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.736413547,-0.459242549,0,1,NA
221595,-1,"share",2,78,"neutral",88,399.848,401.461,1.613,401.483,401.682,402.985,401.784,402.883,72.501,1.613,0.199,1.099,0,0,0,78,78,"policy",0.191041643,0.462198803,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.612162231,-0.733569971,0,1,NA
221595,-1,"share",7,79,"neutral",88,405.17,406.325,1.155,406.338,406.537,407.84,406.638,407.737,72.501,1.155,0.199,1.099,0,0,0,79,79,"policy",0.266091486,0.485345352,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.518093111,-0.941259836,0,1,NA
221595,-1,"share",2,80,"neutral",88,410.425,412.019,1.593,412.044,412.243,413.545,412.344,413.443,72.501,1.594,0.199,1.099,0,0,0,80,80,"policy",0.322910786,0.502916618,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.446874555,-1.098499238,0,1,NA
221595,1,"keep",2,81,"neutral",25,415.264,417.28,2.016,417.299,417.498,418.8,417.599,418.698,72.501,2.016,0.199,1.099,0,0,0,81,81,"policy",0.365927968,0.516217151,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.683569189,0.807764927,1,0,NA
221595,-1,"share",2,82,"neutral",25,419.751,420.872,1.121,420.886,421.085,422.387,421.186,422.285,72.501,1.121,0.199,1.099,0,0,0,82,82,"policy",0.277039494,0.48872953,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.504370638,-0.971556904,0,1,NA
221595,-1,"keep",2,83,"neutral",25,424.706,425.712,1.006,425.724,425.923,427.226,426.024,427.123,72.501,1.006,0.199,1.099,0,0,0,83,83,"policy",0.331199386,0.505480284,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.443647447,-1.12143677,0,1,NA
221595,-1,"keep",2,84,"neutral",25,430.429,431.607,1.177,431.63,431.829,433.131,431.93,433.029,72.501,1.178,0.199,1.099,0,0,0,84,84,"policy",0.007834429,0.406567273,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.03833472,-0.226569828,0,1,NA
221595,1,"keep",2,85,"neutral",25,435.601,436.74,1.139,436.768,436.967,438.27,437.069,438.168,72.501,1.139,0.199,1.099,0,0,0,85,85,"policy",-0.236981141,0.336019747,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.072130307,-0.860701057,1,0,NA
221595,-1,"keep",2,86,"neutral",25,440.505,441.732,1.227,441.757,441.956,443.258,442.057,443.156,72.501,1.227,0.199,1.099,0,0,0,86,86,"policy",-0.179415462,0.352091819,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.803631601,0.291617855,0,1,NA
221595,-1,"share",2,87,"neutral",25,446.228,447.025,0.796,447.045,447.244,448.547,447.346,448.445,72.501,0.797,0.199,1.099,0,0,0,87,87,"policy",-0.378745695,0.29807395,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.326346173,0.84323618,0,1,NA
221595,-1,"keep",7,88,"neutral",25,450.899,453.208,2.308,453.255,453.454,454.753,453.552,454.651,72.501,2.309,0.199,1.099,0,0,0,88,88,"policy",-0.165287391,0.356089768,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.821340035,0.252520408,0,1,NA
221595,-1,"share",7,89,"neutral",25,456.171,456.99,0.819,457.005,457.204,458.507,457.305,458.404,72.501,0.819,0.199,1.099,0,0,0,89,89,"policy",-0.368049508,0.300850285,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.312939338,0.813635992,0,1,NA
221595,-1,"keep",7,90,"neutral",25,460.726,461.448,0.722,461.476,461.675,462.978,461.777,462.876,72.501,0.722,0.199,1.099,0,0,0,90,90,"policy",-0.157189442,0.35839044,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.831490182,0.230110475,0,1,NA
221595,-1,"keep",7,91,"neutral",25,465.263,466.297,1.033,466.314,466.513,467.816,466.615,467.714,72.501,1.034,0.199,1.099,0,0,0,91,91,"policy",-0.361918652,0.302448252,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.574878101,0.796669712,0,1,NA
221595,-1,"keep",7,92,"neutral",25,470.585,471.447,0.861,471.47,471.669,472.971,471.77,472.869,72.501,0.862,0.199,1.099,0,0,0,92,92,"policy",-0.516916581,0.263579937,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.380600299,1.225604634,0,1,NA
221595,-1,"share",2,93,"neutral",25,475.19,476.653,1.463,476.675,476.874,478.176,476.975,478.074,72.501,1.463,0.199,1.099,0,0,0,93,93,"policy",-0.634263577,0.236378782,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.646617888,1.550345906,0,1,NA
221595,-1,"keep",7,94,"neutral",25,480.912,481.676,0.764,481.696,481.895,483.198,481.997,483.096,72.501,0.764,0.199,1.099,0,0,0,94,94,"policy",-0.358736788,0.303279477,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.578866319,0.78786435,0,1,NA
221595,-1,"keep",2,95,"neutral",25,485.317,486.271,0.953,486.284,486.483,487.786,486.585,487.684,72.501,0.954,0.199,1.099,0,0,0,95,95,"policy",-0.514507631,0.26415889,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.383619729,1.218938204,0,1,NA
221595,-1,"keep",2,96,"neutral",25,490.388,491.416,1.028,491.44,491.639,504.953,491.74,492.839,72.501,1.028,0.199,1.099,0,0,0,96,96,"policy",-0.632439791,0.236786341,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.235800974,1.545298836,0,1,NA
221595,-1,"keep",2,97,"good",50,507.823,509.653,1.83,509.674,509.873,511.176,509.975,511.074,72.501,1.83,0.199,1.099,1,0,0,97,97,"policy",-0.721724756,0.217405356,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.123889241,1.792382394,0,1,NA
221595,1,"share",7,98,"good",50,512.711,513.564,0.853,513.578,513.777,515.08,513.879,514.978,72.501,0.853,0.199,1.099,1,0,0,98,98,"policy",-0.789321288,0.203882553,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,2.644578448,-2.389224569,1,1.5,NA
221595,-1,"keep",7,99,"good",50,517.899,518.855,0.956,518.867,519.066,520.368,519.167,520.266,72.501,0.956,0.199,1.099,1,0,0,99,99,"policy",-0.233216555,0.337570583,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.736196131,0.440504798,0,1,NA
221595,-1,"keep",2,100,"good",50,523.438,524.407,0.968,524.422,524.621,525.924,524.723,525.822,72.501,0.969,0.199,1.099,1,0,0,100,100,"policy",-0.419477831,0.288106373,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.502732164,0.955956626,0,1,NA
221595,1,"share",2,101,"good",50,528.476,529.543,1.067,529.561,529.76,531.062,529.861,530.96,72.501,1.067,0.199,1.099,1,0,0,101,101,"policy",-0.560493916,0.253680795,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,2.357761202,-1.755977067,1,1.5,NA
221595,-1,"share",7,102,"good",50,532.948,533.701,0.753,533.715,533.914,535.216,534.015,535.114,72.501,0.753,0.199,1.099,1,0,0,102,102,"policy",-0.05997421,0.38703606,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.926791004,-0.038918977,0,1,NA
221595,-1,"share",7,103,"good",50,538.67,539.414,0.743,539.437,539.636,540.939,539.738,540.837,72.501,0.744,0.199,1.099,1,0,0,103,103,"policy",0.07605052,0.427640082,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.756294626,-0.415348244,0,1,NA
221595,-1,"keep",7,104,"good",50,543.475,544.238,0.763,544.259,544.458,545.76,544.559,545.658,72.501,0.763,0.199,1.099,1,0,0,104,104,"policy",0.179033143,0.459075094,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.252918942,-0.700338141,0,1,NA
221595,1,"share",2,105,"good",50,548.797,549.585,0.788,549.597,549.796,551.099,549.898,550.997,72.501,0.788,0.199,1.099,1,0,0,105,105,"policy",-0.107368733,0.373219649,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.789804162,-0.502016985,1,1.5,NA
221595,-1,"share",7,106,"good",50,553.501,554.203,0.702,554.219,554.418,555.72,554.519,555.618,72.501,0.702,0.199,1.099,1,0,0,106,106,"policy",0.283081207,0.491168679,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.496797822,-0.988276494,0,1,NA
221595,-1,"keep",2,107,"good",50,558.923,559.9,0.976,559.924,560.123,561.426,560.225,561.324,72.501,0.977,0.199,1.099,1,0,0,107,107,"policy",0.335773491,0.507466124,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.449380731,-1.134094964,0,1,NA
221595,-1,"share",7,108,"good",50,563.995,564.907,0.912,564.929,565.128,566.464,565.257,566.356,72.501,0.912,0.199,1.099,1,0,0,108,108,"policy",0.011297427,0.408153373,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.837457571,-0.236153188,0,1,NA
221595,1,"keep",2,109,"good",50,569,569.823,0.823,569.851,570.05,571.352,570.151,571.25,72.501,0.823,0.199,1.099,1,0,0,109,109,"policy",0.130009386,0.444054417,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-0.387863666,0.154893502,1,0,NA
221595,-1,"keep",2,110,"good",50,574.239,575.131,0.891,575.156,575.355,576.658,575.457,576.556,72.501,0.892,0.199,1.099,1,0,0,110,110,"policy",0.098428482,0.434430291,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.151887293,-0.477276102,0,1,NA
221595,-1,"share",7,111,"good",50,579.344,580.247,0.903,580.261,580.46,581.763,580.562,581.661,72.501,0.903,0.199,1.099,1,0,0,111,111,"policy",-0.168393515,0.355732621,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.062686138,0.261116169,0,1,NA
221595,-1,"keep",2,112,"good",50,584.749,585.473,0.724,585.5,585.699,587.001,585.8,586.899,72.501,0.724,0.199,1.099,1,0,0,112,112,"policy",-0.006032382,0.402984129,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,1.020953755,-0.188195382,0,1,NA
221595,1,"keep",7,113,"good",25,590.004,592.212,2.207,592.24,592.439,593.741,592.54,593.639,72.501,2.208,0.199,1.099,1,0,0,113,113,"policy",-0.247479531,0.333635701,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.085289219,-0.889753871,1,0,NA
221595,-1,"keep",7,114,"good",25,595.743,596.814,1.07,596.828,597.027,598.329,597.128,598.227,72.501,1.071,0.199,1.099,1,0,0,114,114,"policy",-0.187363662,0.350371639,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.793669153,0.313613377,0,1,NA
221595,-1,"share",7,115,"good",25,600.315,601.257,0.942,601.282,601.481,602.784,601.583,602.682,72.501,0.942,0.199,1.099,1,0,0,115,115,"policy",-0.384763178,0.296995435,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,-1.333888617,0.859888716,0,1,NA
221595,-1,"keep",7,116,"good",25,605.186,605.929,0.743,605.954,606.153,607.455,606.254,607.353,72.501,0.743,0.199,1.099,1,0,0,116,116,"policy",-0.169843152,0.355321652,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.815629745,0.265127835,0,1,NA
221595,-1,"keep",2,117,"good",25,610.909,612.052,1.142,612.076,612.275,613.578,612.377,613.476,72.501,1.143,0.199,1.099,1,0,0,117,117,"policy",-0.371498618,0.300433484,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.562870361,0.823180917,0,1,NA
221595,-1,"keep",7,118,"good",25,615.446,616.591,1.145,616.614,616.813,618.116,616.915,618.014,72.501,1.145,0.199,1.099,1,0,0,118,118,"policy",-0.524169453,0.262283677,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.371509389,1.245675936,0,1,NA
221595,1,"keep",7,119,"good",25,620.618,621.702,1.084,621.719,621.918,623.221,622.02,623.119,72.501,1.084,0.199,1.099,1,0,0,119,119,"policy",-0.639754636,0.235565888,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.576975437,-1.975319938,1,0,NA
221595,-1,"keep",2,120,"good",25,626.341,627.306,0.964,627.325,627.524,628.826,627.625,628.724,72.501,0.965,0.199,1.099,1,0,0,120,120,"policy",-0.484350245,0.271927574,0.007542487,0.038515244,1.742718583,-1.786923186,-0.280900615,0.213297258,-0.010691432,0.421419658,1.135481889,0,1,NA
