"id","run","nifti"
222027,2,"nfasm-sub-222027_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222028,1,"nfasm-sub-222028_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222028,2,"nfasm-sub-222028_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222053,1,"nfasm-sub-222053_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222053,2,"nfasm-sub-222053_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222055,1,"nfasm-sub-222055_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222055,2,"nfasm-sub-222055_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222059,1,"nfasm-sub-222059_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222059,2,"nfasm-sub-222059_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222139,1,"nfasm-sub-222139_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222139,2,"nfasm-sub-222139_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222157,1,"nfasm-sub-222157_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222157,2,"nfasm-sub-222157_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222185,1,"nfasm-sub-222185_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
222185,2,"nfasm-sub-222185_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
32765,1,"nfasm-sub-32765_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
32765,2,"nfasm-sub-32765_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
427290,1,"nfasm-sub-427290_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
427290,2,"nfasm-sub-427290_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440003,1,"nfasm-sub-440003_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440003,2,"nfasm-sub-440003_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440006,1,"nfasm-sub-440006_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440006,2,"nfasm-sub-440006_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440007,1,"nfasm-sub-440007_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440007,2,"nfasm-sub-440007_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440008,1,"nfasm-sub-440008_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440008,2,"nfasm-sub-440008_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440010,1,"nfasm-sub-440010_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440010,2,"nfasm-sub-440010_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440012,1,"nfasm-sub-440012_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440012,2,"nfasm-sub-440012_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440013,1,"nfasm-sub-440013_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440013,2,"nfasm-sub-440013_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440015,1,"nfasm-sub-440015_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440015,2,"nfasm-sub-440015_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440022,1,"nfasm-sub-440022_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440022,2,"nfasm-sub-440022_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440032,1,"nfasm-sub-440032_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440032,2,"nfasm-sub-440032_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440033,1,"nfasm-sub-440033_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440033,2,"nfasm-sub-440033_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440047,1,"nfasm-sub-440047_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440047,2,"nfasm-sub-440047_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440051,1,"nfasm-sub-440051_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440051,2,"nfasm-sub-440051_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440053,1,"nfasm-sub-440053_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440053,2,"nfasm-sub-440053_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440059,1,"nfasm-sub-440059_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440059,2,"nfasm-sub-440059_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440061,1,"nfasm-sub-440061_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440061,2,"nfasm-sub-440061_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440069,1,"nfasm-sub-440069_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440069,2,"nfasm-sub-440069_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440073,1,"nfasm-sub-440073_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440073,2,"nfasm-sub-440073_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440075,1,"nfasm-sub-440075_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440075,2,"nfasm-sub-440075_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440077,1,"nfasm-sub-440077_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440077,2,"nfasm-sub-440077_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440082,1,"nfasm-sub-440082_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440082,2,"nfasm-sub-440082_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440084,1,"nfasm-sub-440084_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440084,2,"nfasm-sub-440084_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440086,1,"nfasm-sub-440086_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440086,2,"nfasm-sub-440086_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440090,1,"nfasm-sub-440090_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440090,2,"nfasm-sub-440090_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440091,1,"nfasm-sub-440091_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440091,2,"nfasm-sub-440091_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440093,1,"nfasm-sub-440093_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440093,2,"nfasm-sub-440093_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440095,1,"nfasm-sub-440095_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440095,2,"nfasm-sub-440095_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440096,1,"nfasm-sub-440096_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440096,2,"nfasm-sub-440096_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440097,1,"nfasm-sub-440097_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440097,2,"nfasm-sub-440097_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440098,1,NA
440098,2,"nfasm-sub-440098_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440102,1,"nfasm-sub-440102_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440102,2,"nfasm-sub-440102_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440106,1,"nfasm-sub-440106_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440106,2,"nfasm-sub-440106_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440108,1,"nfasm-sub-440108_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440108,2,"nfasm-sub-440108_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440111,1,"nfasm-sub-440111_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440111,2,"nfasm-sub-440111_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440112,1,"nfasm-sub-440112_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440112,2,"nfasm-sub-440112_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440117,1,"nfasm-sub-440117_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440117,2,"nfasm-sub-440117_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440118,1,"nfasm-sub-440118_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440118,2,"nfasm-sub-440118_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440122,1,"nfasm-sub-440122_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440122,2,"nfasm-sub-440122_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440124,1,"nfasm-sub-440124_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440124,2,NA
440127,1,"nfasm-sub-440127_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440127,2,"nfasm-sub-440127_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440130,1,"nfasm-sub-440130_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440130,2,"nfasm-sub-440130_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440132,1,"nfasm-sub-440132_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440132,2,"nfasm-sub-440132_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440133,1,"nfasm-sub-440133_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440133,2,"nfasm-sub-440133_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440136,1,"nfasm-sub-440136_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440136,2,"nfasm-sub-440136_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440144,1,"nfasm-sub-440144_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440144,2,"nfasm-sub-440144_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440146,1,"nfasm-sub-440146_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440146,2,"nfasm-sub-440146_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440147,1,"nfasm-sub-440147_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440147,2,"nfasm-sub-440147_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440151,1,"nfasm-sub-440151_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440151,2,"nfasm-sub-440151_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440154,1,"nfasm-sub-440154_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440154,2,"nfasm-sub-440154_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440159,1,"nfasm-sub-440159_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440159,2,"nfasm-sub-440159_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440161,1,NA
440161,2,NA
440177,1,"nfasm-sub-440177_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440177,2,"nfasm-sub-440177_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440191,1,"nfasm-sub-440191_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440191,2,"nfasm-sub-440191_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440195,1,"nfasm-sub-440195_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440195,2,"nfasm-sub-440195_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440212,1,"nfasm-sub-440212_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440212,2,"nfasm-sub-440212_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440218,1,"nfasm-sub-440218_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440218,2,"nfasm-sub-440218_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440220,1,"nfasm-sub-440220_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440220,2,"nfasm-sub-440220_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440223,1,"nfasm-sub-440223_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440223,2,"nfasm-sub-440223_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440225,1,"nfasm-sub-440225_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440225,2,"nfasm-sub-440225_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440230,1,"nfasm-sub-440230_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440230,2,"nfasm-sub-440230_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440242,1,"nfasm-sub-440242_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440242,2,"nfasm-sub-440242_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440248,1,"nfasm-sub-440248_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440248,2,"nfasm-sub-440248_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440270,1,"nfasm-sub-440270_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440270,2,"nfasm-sub-440270_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440318,1,"nfasm-sub-440318_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440318,2,"nfasm-sub-440318_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440332,1,"nfasm-sub-440332_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440332,2,"nfasm-sub-440332_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440334,1,"nfasm-sub-440334_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440334,2,"nfasm-sub-440334_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440346,1,"nfasm-sub-440346_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440346,2,"nfasm-sub-440346_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440348,1,"nfasm-sub-440348_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440348,2,"nfasm-sub-440348_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440365,1,"nfasm-sub-440365_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440365,2,"nfasm-sub-440365_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440366,1,"nfasm-sub-440366_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440366,2,"nfasm-sub-440366_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440382,1,"nfasm-sub-440382_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440382,2,"nfasm-sub-440382_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440390,1,"nfasm-sub-440390_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440390,2,"nfasm-sub-440390_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440405,1,"nfasm-sub-440405_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440405,2,"nfasm-sub-440405_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440410,1,"nfasm-sub-440410_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440410,2,"nfasm-sub-440410_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440427,1,"nfasm-sub-440427_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440427,2,"nfasm-sub-440427_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440447,1,NA
440447,2,NA
440449,1,"nfasm-sub-440449_task-clock_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
440449,2,"nfasm-sub-440449_task-clock_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz"
